,index,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total,mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
557,52114.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,KW Richardson,121.0,3.0,15.5,55.0,0.0,56.0,23.0,190.0,,,,,,,,,,,,,,,
558,52116.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,124.0,3.0,16.0,57.0,0.0,56.0,25.0,190.0,,,,,,,,,,,,,,,
559,52117.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,125.0,3.0,16.0,56.0,0.0,56.0,25.0,190.0,,,,,,,,,,,,,,,
560,52118.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,126.0,3.0,16.1,56.0,0.0,57.0,25.0,190.0,,,,,,,,,,,,,,,
561,52120.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,128.0,3.0,16.2,58.0,0.0,57.0,26.0,190.0,,,,,,,,,,,,,,,
562,52121.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,128.0,3.0,16.3,52.0,0.0,57.0,26.0,190.0,,,,,,,,,,,,,,,
563,52122.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,128.0,3.0,16.4,48.0,0.0,57.0,26.0,190.0,,,,,,,,,,,,,,,
564,52123.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,134.0,3.0,16.5,53.0,0.0,63.0,26.0,190.0,,,,,,,,,,,,,,,
565,52124.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,SR Watson,138.0,3.0,16.6,56.0,0.0,67.0,26.0,190.0,,,,,,,,,,,,,,,
566,52128.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,JP Faulkner,151.0,3.0,17.4,64.0,0.0,67.0,39.0,190.0,,,,,,,,,,,,,,,
567,52129.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,JP Faulkner,151.0,3.0,17.5,60.0,0.0,67.0,39.0,190.0,,,,,,,,,,,,,,,
568,52130.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,JP Faulkner,151.0,3.0,17.6,59.0,0.0,67.0,39.0,190.0,,,,,,,,,,,,,,,
569,52133.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,KW Richardson,162.0,3.0,18.3,62.0,0.0,73.0,44.0,190.0,,,,,,,,,,,,,,,
570,52134.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,KW Richardson,166.0,3.0,18.4,65.0,0.0,77.0,44.0,190.0,,,,,,,,,,,,,,,
571,52135.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,KW Richardson,172.0,3.0,18.5,71.0,0.0,83.0,44.0,190.0,,,,,,,,,,,,,,,
572,52136.0,423.0,2014-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Yuvraj Singh,KW Richardson,172.0,4.0,18.6,70.0,1.0,83.0,44.0,190.0,,,,,,,,,,,,,,,
573,52466.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Mohammed Shami,95.0,3.0,12.4,54.0,2.0,29.0,1.0,186.0,,,,,,,,,,,,,,,
574,52469.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,95.0,3.0,13.1,50.0,1.0,29.0,1.0,186.0,,,,,,,,,,,,,,,
575,52470.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,99.0,3.0,13.2,53.0,1.0,29.0,5.0,186.0,,,,,,,,,,,,,,,
576,52471.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,99.0,3.0,13.3,51.0,1.0,29.0,5.0,186.0,,,,,,,,,,,,,,,
577,52472.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,99.0,3.0,13.4,50.0,1.0,29.0,5.0,186.0,,,,,,,,,,,,,,,
578,52473.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,101.0,3.0,13.5,51.0,1.0,29.0,7.0,186.0,,,,,,,,,,,,,,,
579,52474.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,103.0,3.0,13.6,53.0,1.0,29.0,9.0,186.0,,,,,,,,,,,,,,,
580,52482.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,110.0,4.0,15.1,47.0,2.0,9.0,2.0,186.0,,,,,,,,,,,,,,,
581,52483.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,110.0,4.0,15.2,46.0,2.0,9.0,2.0,186.0,,,,,,,,,,,,,,,
582,52484.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,111.0,4.0,15.3,43.0,2.0,10.0,2.0,186.0,,,,,,,,,,,,,,,
583,52488.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,115.0,4.0,16.1,38.0,2.0,10.0,6.0,186.0,,,,,,,,,,,,,,,
584,52489.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,121.0,4.0,16.2,43.0,2.0,16.0,6.0,186.0,,,,,,,,,,,,,,,
585,52490.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,127.0,4.0,16.3,45.0,2.0,22.0,6.0,186.0,,,,,,,,,,,,,,,
586,52491.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,133.0,4.0,16.4,45.0,2.0,28.0,6.0,186.0,,,,,,,,,,,,,,,
587,52492.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Imran Tahir,134.0,4.0,16.5,42.0,2.0,29.0,6.0,186.0,,,,,,,,,,,,,,,
588,52494.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Mohammed Shami,137.0,4.0,17.0,43.0,2.0,29.0,8.0,186.0,,,,,,,,,,,,,,,
589,52495.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Mohammed Shami,138.0,4.0,17.1,44.0,1.0,30.0,8.0,186.0,,,,,,,,,,,,,,,
590,52497.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Mohammed Shami,145.0,4.0,17.3,50.0,1.0,36.0,9.0,186.0,,,,,,,,,,,,,,,
591,52498.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,Mohammed Shami,146.0,4.0,17.4,51.0,1.0,37.0,9.0,186.0,,,,,,,,,,,,,,,
592,52501.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,151.0,4.0,18.0,52.0,1.0,37.0,13.0,186.0,,,,,,,,,,,,,,,
593,52502.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,152.0,4.0,18.1,53.0,1.0,38.0,13.0,186.0,,,,,,,,,,,,,,,
594,52504.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,153.0,4.0,18.3,50.0,1.0,38.0,14.0,186.0,,,,,,,,,,,,,,,
595,52505.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,153.0,4.0,18.4,46.0,1.0,38.0,14.0,186.0,,,,,,,,,,,,,,,
596,52506.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,159.0,4.0,18.5,52.0,0.0,44.0,14.0,186.0,,,,,,,,,,,,,,,
597,52507.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,S Kaul,159.0,4.0,18.6,52.0,0.0,44.0,14.0,186.0,,,,,,,,,,,,,,,
598,52509.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,161.0,4.0,19.1,54.0,0.0,44.0,15.0,186.0,,,,,,,,,,,,,,,
599,52510.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,167.0,4.0,19.2,59.0,0.0,50.0,15.0,186.0,,,,,,,,,,,,,,,
600,52511.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,173.0,4.0,19.3,64.0,0.0,56.0,15.0,186.0,,,,,,,,,,,,,,,
601,52512.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,179.0,4.0,19.4,69.0,0.0,62.0,15.0,186.0,,,,,,,,,,,,,,,
602,52513.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,180.0,4.0,19.4,70.0,0.0,62.0,15.0,186.0,,,,,,,,,,,,,,,
603,52514.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,186.0,4.0,19.5,75.0,0.0,68.0,15.0,186.0,,,,,,,,,,,,,,,
604,52515.0,426.0,2014-05-13,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Yuvraj Singh,R Shukla,186.0,4.0,19.6,73.0,0.0,68.0,15.0,186.0,,,,,,,,,,,,,,,
605,53422.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,24.0,2.0,5.2,23.0,2.0,4.0,0.0,160.0,,,,,,,,,,,,,,,
606,53424.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,25.0,2.0,5.4,20.0,2.0,5.0,0.0,160.0,,,,,,,,,,,,,,,
607,53425.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,25.0,2.0,5.5,20.0,1.0,5.0,0.0,160.0,,,,,,,,,,,,,,,
608,53426.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,25.0,2.0,5.6,20.0,1.0,5.0,0.0,160.0,,,,,,,,,,,,,,,
609,53428.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,27.0,2.0,6.2,22.0,1.0,6.0,1.0,160.0,,,,,,,,,,,,,,,
610,53430.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,28.0,2.0,6.4,21.0,1.0,7.0,1.0,160.0,,,,,,,,,,,,,,,
611,53431.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,28.0,2.0,6.5,21.0,1.0,7.0,1.0,160.0,,,,,,,,,,,,,,,
612,53432.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,29.0,2.0,6.6,22.0,1.0,7.0,2.0,160.0,,,,,,,,,,,,,,,
613,53433.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,29.0,2.0,7.1,21.0,1.0,7.0,2.0,160.0,,,,,,,,,,,,,,,
614,53434.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,KV Sharma,30.0,2.0,7.2,22.0,1.0,7.0,3.0,160.0,,,,,,,,,,,,,,,
615,53439.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Y Venugopal Rao,40.0,2.0,8.1,26.0,1.0,13.0,7.0,160.0,,,,,,,,,,,,,,,
616,53440.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Y Venugopal Rao,40.0,2.0,8.2,25.0,1.0,13.0,7.0,160.0,,,,,,,,,,,,,,,
617,53441.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Y Venugopal Rao,40.0,2.0,8.3,23.0,1.0,13.0,7.0,160.0,,,,,,,,,,,,,,,
618,53442.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Y Venugopal Rao,41.0,2.0,8.4,22.0,1.0,13.0,8.0,160.0,,,,,,,,,,,,,,,
619,53444.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Y Venugopal Rao,43.0,2.0,8.6,23.0,1.0,14.0,9.0,160.0,,,,,,,,,,,,,,,
620,53445.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,IK Pathan,43.0,2.0,9.1,22.0,1.0,14.0,9.0,160.0,,,,,,,,,,,,,,,
621,53446.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,IK Pathan,43.0,2.0,9.2,21.0,1.0,14.0,9.0,160.0,,,,,,,,,,,,,,,
622,53447.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,IK Pathan,43.0,2.0,9.3,21.0,1.0,14.0,9.0,160.0,,,,,,,,,,,,,,,
623,53448.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,IK Pathan,44.0,2.0,9.4,22.0,1.0,14.0,10.0,160.0,,,,,,,,,,,,,,,
624,53451.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,48.0,2.0,10.1,25.0,0.0,18.0,10.0,160.0,,,,,,,,,,,,,,,
625,53452.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,52.0,2.0,10.2,28.0,0.0,18.0,14.0,160.0,,,,,,,,,,,,,,,
626,53453.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,53.0,2.0,10.3,28.0,0.0,18.0,15.0,160.0,,,,,,,,,,,,,,,
627,53455.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,60.0,2.0,10.5,35.0,0.0,21.0,19.0,160.0,,,,,,,,,,,,,,,
628,53456.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,60.0,2.0,10.6,35.0,0.0,21.0,19.0,160.0,,,,,,,,,,,,,,,
629,53464.0,434.0,2014-05-20,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Yuvraj Singh,Parvez Rasool,80.0,3.0,12.2,50.0,1.0,39.0,21.0,160.0,,,,,,,,,,,,,,,
630,54284.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,MM Sharma,33.0,3.0,5.5,31.0,2.0,0.0,0.0,154.0,,,,,,,,,,,,,,,
631,54285.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,MM Sharma,34.0,3.0,5.6,32.0,2.0,1.0,0.0,154.0,,,,,,,,,,,,,,,
632,54286.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,37.0,3.0,6.1,35.0,2.0,4.0,0.0,154.0,,,,,,,,,,,,,,,
633,54291.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,39.0,3.0,6.5,33.0,2.0,4.0,1.0,154.0,,,,,,,,,,,,,,,
634,54292.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,39.0,3.0,6.6,33.0,2.0,4.0,1.0,154.0,,,,,,,,,,,,,,,
635,54295.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,MM Sharma,40.0,3.0,7.3,32.0,2.0,4.0,2.0,154.0,,,,,,,,,,,,,,,
636,54296.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,MM Sharma,41.0,3.0,7.4,27.0,2.0,5.0,2.0,154.0,,,,,,,,,,,,,,,
637,54299.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,42.0,3.0,8.1,22.0,2.0,6.0,2.0,154.0,,,,,,,,,,,,,,,
638,54301.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,44.0,3.0,8.3,20.0,2.0,7.0,3.0,154.0,,,,,,,,,,,,,,,
639,54303.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,45.0,3.0,8.5,17.0,2.0,7.0,4.0,154.0,,,,,,,,,,,,,,,
640,54304.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,46.0,3.0,8.6,17.0,2.0,8.0,4.0,154.0,,,,,,,,,,,,,,,
641,54305.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,R Ashwin,48.0,3.0,9.1,18.0,2.0,10.0,4.0,154.0,,,,,,,,,,,,,,,
642,54306.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,R Ashwin,49.0,3.0,9.2,19.0,2.0,11.0,4.0,154.0,,,,,,,,,,,,,,,
643,54312.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,60.0,3.0,10.2,27.0,1.0,14.0,12.0,154.0,,,,,,,,,,,,,,,
644,54315.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,62.0,3.0,10.5,28.0,0.0,15.0,13.0,154.0,,,,,,,,,,,,,,,
645,54320.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,R Ashwin,73.0,3.0,11.4,34.0,0.0,25.0,14.0,154.0,,,,,,,,,,,,,,,
646,54323.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,73.0,3.0,12.1,34.0,0.0,25.0,14.0,154.0,,,,,,,,,,,,,,,
647,54324.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,74.0,3.0,12.2,34.0,0.0,25.0,15.0,154.0,,,,,,,,,,,,,,,
648,54326.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,79.0,3.0,12.4,38.0,0.0,26.0,19.0,154.0,,,,,,,,,,,,,,,
649,54327.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,83.0,3.0,12.5,42.0,0.0,26.0,23.0,154.0,,,,,,,,,,,,,,,
650,54328.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,SK Raina,83.0,3.0,12.6,42.0,0.0,26.0,23.0,154.0,,,,,,,,,,,,,,,
651,54330.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,RA Jadeja,85.0,3.0,13.2,42.0,0.0,27.0,24.0,154.0,,,,,,,,,,,,,,,
652,54332.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,RA Jadeja,87.0,3.0,13.4,42.0,0.0,28.0,25.0,154.0,,,,,,,,,,,,,,,
653,54334.0,441.0,2014-05-24,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Yuvraj Singh,RA Jadeja,88.0,4.0,13.6,42.0,1.0,29.0,25.0,154.0,,,,,,,,,,,,,,,
654,55920.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,94.0,2.0,11.1,40.0,1.0,12.0,1.0,184.0,,,,,,,,,,,,,,,
655,55922.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,96.0,2.0,11.3,42.0,1.0,12.0,2.0,184.0,,,,,,,,,,,,,,,
656,55926.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,98.0,2.0,11.6,41.0,1.0,13.0,2.0,184.0,,,,,,,,,,,,,,,
657,55933.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,107.0,2.0,13.1,44.0,1.0,21.0,3.0,184.0,,,,,,,,,,,,,,,
658,55935.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,110.0,2.0,13.3,40.0,1.0,22.0,5.0,184.0,,,,,,,,,,,,,,,
659,55936.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,111.0,2.0,13.4,40.0,1.0,22.0,6.0,184.0,,,,,,,,,,,,,,,
660,55939.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,DJ Hooda,113.0,2.0,13.6,31.0,1.0,23.0,6.0,184.0,,,,,,,,,,,,,,,
661,55941.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,TG Southee,116.0,2.0,14.2,33.0,1.0,24.0,8.0,184.0,,,,,,,,,,,,,,,
662,55942.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,TG Southee,117.0,2.0,14.3,33.0,1.0,24.0,9.0,184.0,,,,,,,,,,,,,,,
663,55945.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,TG Southee,119.0,2.0,14.6,29.0,1.0,25.0,10.0,184.0,,,,,,,,,,,,,,,
664,55946.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,JP Faulkner,125.0,2.0,15.1,34.0,1.0,25.0,16.0,184.0,,,,,,,,,,,,,,,
665,55947.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,JP Faulkner,127.0,2.0,15.2,35.0,1.0,25.0,18.0,184.0,,,,,,,,,,,,,,,
666,55948.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,JP Faulkner,128.0,2.0,15.3,35.0,1.0,25.0,19.0,184.0,,,,,,,,,,,,,,,
667,55950.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,JP Faulkner,135.0,2.0,15.5,41.0,0.0,26.0,25.0,184.0,,,,,,,,,,,,,,,
668,55951.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,JP Faulkner,136.0,2.0,15.6,41.0,0.0,26.0,26.0,184.0,,,,,,,,,,,,,,,
669,55952.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,CH Morris,137.0,2.0,16.1,41.0,0.0,27.0,26.0,184.0,,,,,,,,,,,,,,,
670,55954.0,454.0,2015-04-12,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Yuvraj Singh,CH Morris,138.0,3.0,16.3,41.0,1.0,27.0,27.0,184.0,,,,,,,,,,,,,,,
